human,bert_f1_deberta_xlarge_mnli,bert_p_deberta_xlarge_mnli,bert_r_deberta_xlarge_mnli,bert_f1_roberta_large_mnli,bert_r_roberta_large_mnli,bert_p_roberta_large_mnli,bert_f1_bart_mnli,bert_r_bart_mnli,bert_p_bart_mnli
-0.976490076557834,0.4404853,0.3979704,0.48077556,0.33972415,0.41042674,0.26876825,0.6813014,0.69750476,0.6658337
-0.226558938190209,0.6210949,0.6160194,0.6231298,0.63896817,0.63519025,0.64157516,0.8559334,0.8514583,0.8604559
-0.600089982140184,0.4945486,0.4425251,0.54593325,0.380965,0.49956986,0.26548827,0.72835517,0.7509174,0.7071091
0.278462465052885,0.7364928,0.6890664,0.7843195,0.5689425,0.6631589,0.4764808,0.8586875,0.8809677,0.8375066
-0.641182587469526,0.47138828,0.45929357,0.47935298,0.33465874,0.2643092,0.40472,0.6777588,0.6368897,0.7242327
0.854458058487263,0.8352309,0.8583643,0.8113414,0.7589719,0.74132633,0.77593964,0.88055855,0.86632776,0.8952647
0.388006852675933,0.64083916,0.6013457,0.67922175,0.73875266,0.7552026,0.7215507,0.8540636,0.8540636,0.8540636
-0.523086668303859,0.36141446,0.339867,0.37833694,0.38611975,0.394819,0.37545648,0.7173398,0.7212454,0.7134761
-0.130968768562294,0.5776028,0.5752935,0.57650495,0.54913473,0.584781,0.51249456,0.79931355,0.8049567,0.793749
1.09531700028675,0.9684185,0.9592161,0.9774501,0.97218215,0.97256726,0.97170645,0.9783909,0.9917383,0.9653979
0.0352170627856419,0.5892365,0.51313233,0.6694053,0.63514376,0.6994284,0.5711437,0.8481845,0.8800403,0.8185544
0.745095136103487,0.71798366,0.7618919,0.67394835,0.65483505,0.65273887,0.6558082,0.81200963,0.7998252,0.82457095
-0.38996579336778,0.5951654,0.53379077,0.6579214,0.4006047,0.46968442,0.3313613,0.7648862,0.7855502,0.7452816
0.636523423542309,0.74664354,0.7688594,0.72295624,0.67795515,0.66562045,0.68929267,0.88191384,0.8719349,0.8921238
-1.20837042485678,0.08126745,-0.021222802,0.19697091,0.2307691,0.34352297,0.12032277,0.53863126,0.6026383,0.48691532
-0.238505334047113,0.5260614,0.46251494,0.59097666,0.32676628,0.4503385,0.2066347,0.62318945,0.6389973,0.60814494
-0.471131972480856,0.5340495,0.5265587,0.53782296,0.55523133,0.57657003,0.532619,0.74546826,0.74574864,0.745188
1.01637715061671,0.9696208,0.96950215,0.9694944,0.921853,0.9363296,0.90719324,0.9801188,0.9801188,0.9801188
-1.02086634371896,0.2963932,0.2522293,0.33757,0.16572408,0.26006028,0.07212624,0.6254466,0.6402639,0.61129963
0.321417207448129,0.7188153,0.70420814,0.7313647,0.7043169,0.7297818,0.6781241,0.8368855,0.84523356,0.8287008
-0.283453363896901,0.42919636,0.42647725,0.4273106,0.6212988,0.6120404,0.6293524,0.77438796,0.777371,0.77142775
-0.526731235283057,0.4989455,0.508196,0.4858077,0.47312933,0.4286241,0.5166395,0.7180541,0.7015084,0.7353991
0.828749661348972,0.7353966,0.76249564,0.7070066,0.72065276,0.735602,0.7048771,0.8335042,0.80979323,0.8586455
-0.347301476664015,0.6841274,0.6828691,0.68283725,0.7309799,0.7524736,0.70877755,0.8468789,0.8520026,0.8418163
0.534415486676389,0.8444766,0.855434,0.8323995,0.75647366,0.73591715,0.7763825,0.8764754,0.86666,0.8865157
-0.0127588186408138,0.5066413,0.4972085,0.512168,0.5353416,0.5677343,0.5018301,0.71548694,0.7156349,0.71533895
0.430578428791486,0.74578905,0.6993084,0.79263157,0.7144544,0.7584416,0.6702235,0.844472,0.87233806,0.8183311
-0.697962061309653,0.44318053,0.41375777,0.46913776,0.3183342,0.36752456,0.2678662,0.7090537,0.7191344,0.69925165
-0.28586354540431,0.51518255,0.472468,0.5562157,0.54120624,0.5651412,0.5159967,0.739403,0.74473196,0.7341498
0.771013994493068,0.77990377,0.78737015,0.770734,0.76034147,0.7463432,0.7736268,0.8788738,0.88097095,0.8767867
-0.879829454265984,0.2968747,0.15604946,0.46711922,0.29619375,0.474945,0.12671714,0.65026855,0.70180535,0.6057831
-0.109015724597058,0.6476102,0.65946317,0.6331118,0.70221275,0.68052214,0.72309625,0.8153973,0.820134,0.8107151
-0.585449432467942,0.31327522,0.30652136,0.31451383,0.23252255,0.25235334,0.21036215,0.65411735,0.6507703,0.65749896
0.427667268250229,0.7510528,0.6751433,0.8316989,0.6160434,0.70207953,0.5313745,0.7906164,0.8176904,0.76527786
-0.60129660420006,0.7821757,0.80117893,0.761827,0.77353734,0.78574246,0.76064914,0.8620455,0.86575055,0.8583721
-0.89187518073723,0.41542897,0.33249754,0.50350785,0.27298856,0.44152015,0.112463884,0.6306711,0.672619,0.59364825
0.696666592429013,0.8701932,0.8781197,0.8612901,0.8497935,0.8280001,0.8712608,0.915039,0.91392314,0.9161576
-0.0796723660222406,0.62129325,0.6167624,0.62278056,0.67238575,0.68885165,0.65495497,0.8080289,0.80533504,0.8107407
0.473734282468492,0.7413513,0.7733729,0.7083979,0.74219,0.7232429,0.760421,0.854963,0.8479724,0.86206985
0.446444131381828,0.6803408,0.63915783,0.72086626,0.6699122,0.7200434,0.6196031,0.8232567,0.84104824,0.8062022
0.0788785761764492,0.69222236,0.6010518,0.79117435,0.70330477,0.7739284,0.63345945,0.8467266,0.8966173,0.8020955
0.256121538881788,0.5794667,0.6101243,0.5466269,0.65441513,0.6154192,0.6928249,0.73843014,0.70445776,0.77584517
0.614685113963898,0.78773516,0.79723436,0.7766345,0.7287773,0.7137033,0.7430459,0.8467738,0.83004856,0.8641868
0.850383416043383,0.92503554,0.9349158,0.9146508,0.91262877,0.90252066,0.9224872,0.9387806,0.9222409,0.9559244
0.0943519217271421,0.51145524,0.48734826,0.5322684,0.6434731,0.6331033,0.6527179,0.7522776,0.75332594,0.75123215
-0.338626942770391,0.377412,0.3767993,0.37300566,0.25333366,0.24616739,0.25808433,0.67695117,0.6653334,0.6889819
1.11197262466932,0.99999976,0.99999976,0.99999976,1.0,1.0,1.0,0.9999999,0.9999999,0.9999999
-0.325987625832629,0.5158488,0.5292395,0.4988377,0.5254188,0.49639556,0.5531952,0.76277125,0.752683,0.77313364
0.602462583430808,0.67846584,0.7260998,0.6308174,0.56314075,0.45805007,0.67093986,0.78994197,0.75702804,0.82584804
-0.680609716103505,0.47346002,0.4694033,0.47327417,0.34340233,0.32019624,0.3646611,0.72450936,0.7222418,0.72679114
0.0822929292088232,0.6054557,0.56117153,0.64886844,0.54296994,0.5722779,0.51249814,0.78569824,0.79780525,0.77395326
-1.32583898264582,0.34334418,0.3492663,0.33222315,0.3165433,0.31867948,0.31218562,0.63597006,0.61950266,0.65333676
-0.824552256783885,0.5270001,0.49041206,0.5613631,0.47471786,0.5177527,0.43067032,0.66549546,0.69620174,0.63738334
-0.381227123698055,0.6325779,0.5956048,0.6681456,0.5263893,0.5704686,0.4814899,0.7911056,0.8046489,0.7780107
-0.637717247493518,0.5467583,0.44518235,0.65878195,0.6548644,0.7068212,0.6027487,0.79890305,0.8333878,0.76715875
0.115019966344232,0.6057553,0.5507225,0.6612736,0.5759298,0.6098385,0.54106724,0.7459202,0.7778327,0.7165232
0.0465823394244412,0.7652081,0.7227429,0.8077613,0.67973965,0.7472158,0.6128242,0.8798966,0.8976803,0.8628039
0.216506362320945,0.79349124,0.79268444,0.792632,0.7998285,0.79950976,0.79949576,0.8861085,0.8861085,0.8861085
-0.348234854554957,0.33701098,0.27316403,0.4013804,0.2901095,0.28701973,0.29089028,0.6407523,0.64451635,0.6370321
-0.611842003212303,0.40062764,0.3949694,0.40146592,0.35020846,0.3754264,0.32313204,0.6802972,0.6807186,0.6798763
0.256443079302759,0.6997746,0.67964685,0.7179003,0.74517244,0.7611469,0.72846085,0.81391644,0.83155936,0.7970065
-0.294807482507929,0.51816195,0.49700367,0.53591794,0.55676264,0.5739885,0.5382097,0.767766,0.7718221,0.76375234
0.872970627327414,0.8816407,0.9114598,0.85177106,0.86966133,0.85898846,0.87994784,0.90492284,0.90492284,0.90492284
0.35846093634887,0.62893534,0.6077246,0.6476283,0.50310856,0.5564024,0.44924957,0.74759465,0.75427794,0.74102867
-0.190262430066955,0.6555571,0.6365855,0.67212206,0.5497044,0.56249034,0.53551835,0.80729,0.8095069,0.8050853
-0.730321790760561,0.32199654,0.33465782,0.3041915,0.23718004,0.22347103,0.24846694,0.66758174,0.65393054,0.681815
0.393771096967325,0.7400568,0.7576952,0.72069377,0.77173376,0.7418173,0.8012185,0.8683223,0.86295146,0.87376034
0.0614986181572168,0.6676547,0.60330474,0.73427826,0.58039767,0.6610302,0.5007229,0.79371697,0.8173789,0.7713865
-0.603291002943359,0.34319094,0.29938957,0.38426456,0.19426344,0.20705326,0.17892732,0.7022279,0.69887054,0.7056177
0.5722589476044,0.67901444,0.6459243,0.710727,0.6260972,0.6261986,0.6247791,0.8154937,0.8018891,0.82956785
0.217473678489603,0.6466642,0.6748355,0.6166193,0.74823964,0.72979,0.7659872,0.8376269,0.8251476,0.8504894
0.260865349814166,0.80077094,0.78288954,0.81736785,0.82862675,0.8645299,0.79261184,0.8883631,0.90068877,0.8763702
0.418323982531535,0.5566324,0.54543066,0.56437117,0.50684464,0.52643806,0.4857961,0.67488956,0.66773134,0.682203
-0.0438908497524553,0.5481691,0.56260794,0.53039944,0.52097005,0.5016498,0.53885984,0.7573749,0.7404988,0.7750382
0.46289273869537,0.6043029,0.6202083,0.5855574,0.5664128,0.52547383,0.60654056,0.7776908,0.76512545,0.79067576
-0.356094344717583,0.5813306,0.5900617,0.56934804,0.59283286,0.59681505,0.5875329,0.7977214,0.80235815,0.79313785
-1.53025839390068,0.42790022,0.40021655,0.45187113,0.6156496,0.6402807,0.5899929,0.750186,0.7553334,0.74510837
-0.725362038242354,0.49518573,0.47571242,0.51099163,0.6331251,0.6604384,0.60489243,0.73178923,0.7478311,0.7164211
-1.24119042679126,0.4167321,0.34947973,0.48553014,0.33424413,0.40414566,0.26403296,0.71718484,0.75030863,0.686862
0.863668096342551,0.8283243,0.81457967,0.8408698,0.7643866,0.79262626,0.73566353,0.88735384,0.90796125,0.86766106
0.345382507091185,0.6714607,0.6159469,0.7279435,0.5985583,0.71318823,0.48722523,0.7709457,0.8183476,0.72873455
0.326188717278606,0.69985515,0.69464135,0.70266724,0.72448176,0.6781423,0.770685,0.86090994,0.84029424,0.88256276
0.246183098912773,0.72652614,0.7155547,0.73540425,0.7000885,0.7216274,0.6777424,0.8402724,0.84683156,0.83381414
-0.104080107203838,0.5289341,0.5554043,0.49962607,0.43657917,0.45272508,0.41870546,0.7387128,0.7172816,0.761464
0.0971289566341487,0.42069897,0.46456394,0.37484142,0.52768296,0.4925421,0.5617276,0.7362566,0.7006419,0.77568597
-0.0516559407243838,0.5672468,0.5889407,0.5427058,0.5547602,0.5339533,0.5742673,0.76639754,0.73846865,0.79652196
0.159291952775428,0.6276976,0.57552695,0.6801039,0.5594347,0.66563815,0.45579463,0.77034223,0.8019186,0.74115837
-0.163308236191849,0.5040974,0.48643276,0.5180863,0.47570774,0.4934423,0.45639247,0.75442237,0.7565571,0.75229967
0.886453080644558,0.96481085,0.95533454,0.9740921,0.92719567,0.9452205,0.9090444,0.9612288,0.9683018,0.9542584
-0.463887291390546,0.2788037,0.2277173,0.32781413,0.3385605,0.34757945,0.32742655,0.64631385,0.65612626,0.63679063
0.2657553824853,0.7665888,0.7081636,0.8269913,0.7831808,0.82591105,0.7403815,0.8524174,0.8959191,0.8129446
0.950297879612068,0.859216,0.87558204,0.8420015,0.7954066,0.7744402,0.8158584,0.9143389,0.911795,0.91689694
-0.758834614174151,0.5382398,0.5178672,0.55533123,0.56245244,0.61172277,0.51264703,0.72862273,0.7425198,0.71523637
0.151297216411679,0.69843906,0.64673877,0.7507838,0.67442036,0.7322179,0.61674726,0.77303433,0.7868581,0.7596879
1.03314522015112,0.92172873,0.9490746,0.8944916,0.88627654,0.8583953,0.91405565,0.94898033,0.933711,0.9647573
0.134718164322023,0.61043,0.5417738,0.6817975,0.46995756,0.591621,0.35187486,0.78508824,0.8161819,0.75627685
-0.679641087781849,0.2634203,0.27191985,0.24916647,0.16391166,0.21173586,0.11429312,0.6143819,0.60383296,0.625306
-0.206775136774515,0.6201194,0.5475051,0.6962323,0.5999494,0.66837597,0.5318981,0.8272931,0.8660709,0.79183894
-0.125476550515078,0.36451218,0.38857383,0.33626577,0.4042737,0.35689655,0.45053723,0.7323072,0.72448003,0.7403054
-0.374085951586604,0.5807642,0.5976436,0.5609045,0.61441,0.6263026,0.60131776,0.7902516,0.78484404,0.79573417
-0.382516336582448,0.38089845,0.34373388,0.41482815,0.21403487,0.26315075,0.16332345,0.6582216,0.6793025,0.6384096
0.366733160394768,0.68382025,0.67967206,0.6854279,0.688087,0.7099577,0.6653757,0.787163,0.7961963,0.77833253
-0.623945079193381,0.44904265,0.4901543,0.40581042,0.4089181,0.35728177,0.45961514,0.7193758,0.6821407,0.7609105
-0.832949941754411,0.41144907,0.26964298,0.58098334,0.20722167,0.45725912,-0.023030123,0.6701659,0.7608793,0.5987785
0.221373399714367,0.63351995,0.6142756,0.6501929,0.5588131,0.56951815,0.5467191,0.77393,0.7770674,0.7708178
-0.606044712883281,0.3815663,0.37380606,0.3843781,0.3472412,0.277264,0.41694698,0.7280989,0.7106037,0.74647754
-0.711168692138307,0.48856357,0.48367852,0.4893336,0.47911328,0.47328568,0.48325583,0.7272598,0.7177154,0.73706144
-1.0941649864717,0.24819347,0.25605154,0.23444164,0.20885397,0.26916656,0.14740297,0.68494457,0.709183,0.6623082
0.768092087049021,0.7966026,0.8305112,0.76228917,0.8028932,0.78198904,0.823307,0.8897376,0.8827197,0.89686805
-0.720295953053771,0.40572408,0.40769026,0.39898694,0.34703,0.31172773,0.38066012,0.68557155,0.67614305,0.69526666
0.324394876041156,0.6907376,0.744553,0.637653,0.60670686,0.507847,0.7079048,0.8031504,0.77044904,0.8387509
-0.207887138647032,0.59086096,0.5968831,0.5816054,0.42076564,0.38928074,0.45072046,0.7644161,0.75523555,0.77382255
-0.286677508810017,0.5054031,0.490749,0.51627934,0.5302324,0.51698476,0.54200965,0.77090794,0.7605325,0.78157043
0.0444672062982264,0.41343698,0.38992262,0.4328508,0.43841174,0.4275081,0.4475254,0.7312057,0.73517406,0.72728
0.719354533956697,0.9301567,0.92988384,0.9298661,0.88888603,0.8887091,0.8887014,0.9562245,0.9562245,0.9562245
0.186261965357475,0.5166404,0.5339366,0.49589333,0.5873709,0.55938464,0.6142894,0.7269352,0.7117609,0.74277073
0.10186939781426,0.5834912,0.57608056,0.58758396,0.6764683,0.689251,0.66269463,0.8432306,0.8428985,0.84356296
0.172449146851823,0.8013199,0.7979546,0.80309004,0.78691196,0.7795745,0.79357404,0.883124,0.8791298,0.88715446
-0.558634457837704,0.4670629,0.40510184,0.5298077,0.24360618,0.3179547,0.1689339,0.67348063,0.7091811,0.64120233
-0.122662158495722,0.61748517,0.5997788,0.63242745,0.60105836,0.61409557,0.5867893,0.7589885,0.75919235,0.75878483
0.344976359633273,0.5862673,0.5384394,0.63350385,0.44233537,0.4842766,0.39924714,0.7562754,0.7833991,0.73096704
-0.634092281533245,0.26323867,0.26001194,0.26052114,0.26633286,0.32219905,0.20929949,0.6541252,0.655139,0.65311456
-0.335766117542708,0.50975454,0.49719492,0.5185074,0.4055207,0.44134614,0.36825767,0.71758866,0.72949636,0.70606357
-0.0816071420574548,0.43834865,0.457269,0.41546744,0.43555748,0.44111976,0.4281732,0.70812124,0.70590657,0.7103499
-0.131333941814604,0.69997114,0.73548996,0.66348445,0.8181989,0.8381814,0.79776555,0.8904974,0.8963078,0.8847618
0.00569707235022577,0.7373299,0.74625665,0.72638994,0.6831275,0.67093873,0.6943343,0.86227983,0.84561396,0.87961584
0.452342420134319,0.78552186,0.84812784,0.72523284,0.77217275,0.73440677,0.8096965,0.8638929,0.8278227,0.90324974
0.0634745638412733,0.5673814,0.5548759,0.57654434,0.4977712,0.5074229,0.48652375,0.74838334,0.7542077,0.7426482
0.498387944565994,0.496195,0.47867268,0.5099722,0.5158489,0.52855194,0.50163555,0.7085996,0.67908895,0.7407918
-1.06917708579321,0.38832486,0.3778024,0.39400613,0.42456815,0.47488204,0.37333894,0.69412273,0.6937343,0.69451165
0.776782548119488,0.7475657,0.6767861,0.82213706,0.8318723,0.8798646,0.7841236,0.8675266,0.91191185,0.8272614
-1.29190585892711,0.3838262,0.3155758,0.4536937,0.2657798,0.36025837,0.17229947,0.6773602,0.70792204,0.64932793
0.876777474480984,0.87017876,0.8940179,0.8458826,0.8854028,0.8485416,0.9223623,0.94836766,0.93362933,0.96357876
-1.22873103109504,0.4750205,0.44352955,0.5034516,0.41899878,0.4431816,0.3931563,0.765255,0.7743972,0.75632614
-0.00872260076300496,0.582056,0.5757962,0.5849711,0.5150048,0.52084106,0.50760543,0.7677392,0.773,0.7625495
1.20705874989281,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0000001,1.0000001
-0.750684260164887,0.58111507,0.5680377,0.5909769,0.58942413,0.579889,0.5976519,0.7819014,0.778847,0.78497994
-0.544190165770394,0.41297057,0.3986501,0.42275667,0.47522888,0.49926355,0.4497112,0.7132115,0.7128297,0.7135936
0.348392047131494,0.6295663,0.6303638,0.6257854,0.5634335,0.5375401,0.5881413,0.79558444,0.79385877,0.7973175
0.244314323532785,0.78495413,0.74318475,0.8268899,0.65500104,0.72017217,0.5902129,0.84142286,0.8691392,0.8154197
-0.534968201783498,0.5102674,0.51339734,0.5032171,0.44914857,0.40093172,0.49642414,0.72293764,0.6861245,0.76392496
0.194747690883242,0.45471847,0.45925695,0.44583675,0.5087122,0.5539242,0.46266302,0.6985013,0.6902162,0.70698774
-0.801340192902029,0.41943356,0.3775602,0.45886195,0.45584592,0.49820307,0.41239706,0.6706843,0.67567205,0.6657696
-0.553580442228928,0.4782163,0.49015653,0.4623111,0.5986823,0.61224556,0.583885,0.76517767,0.76383305,0.76652694
0.00473439540802641,0.59679365,0.6560004,0.53845507,0.65024287,0.5865687,0.71424365,0.79786545,0.75854576,0.8414843
-0.107202877720009,0.793498,0.7218795,0.8692967,0.62383556,0.7361754,0.5146747,0.85707045,0.8988161,0.8190304
0.0566476251652252,0.50646496,0.4664435,0.54445165,0.4755414,0.52675,0.4236042,0.76844937,0.77490383,0.7621015
0.573840639327125,0.41618702,0.4373664,0.3910108,0.3127719,0.29631102,0.327088,0.64162105,0.6386195,0.64465106
0.215726565863213,0.51773584,0.45672268,0.579639,0.3851157,0.42195213,0.34680635,0.72888297,0.7469318,0.7116859
-0.581676204065851,0.59297574,0.519009,0.6705866,0.70066947,0.7599386,0.6416625,0.8071746,0.8332474,0.782684
-0.251308598841137,0.61905754,0.65849364,0.5784313,0.6723063,0.6175178,0.7271032,0.7869491,0.7595272,0.8164252
0.0786096306952773,0.5986711,0.6179917,0.5766179,0.5558455,0.5113846,0.59957236,0.7751116,0.74914825,0.8029392
0.880460306186171,0.677392,0.6945606,0.65799725,0.7314242,0.7309965,0.7309778,0.87991387,0.8738382,0.88607454
1.1059790525339,0.8838867,0.9019472,0.8652293,0.92155707,0.9047357,0.93822056,0.95327336,0.9411483,0.96571493
-0.408023505723349,0.30215833,0.33174863,0.26838648,0.38140467,0.4182306,0.34309375,0.6555098,0.6563291,0.65469253
-0.0478070804090584,0.7004918,0.64758724,0.754207,0.67884016,0.7147298,0.6423693,0.8657801,0.8864785,0.84602624
-0.378401054946374,0.39500773,0.35504138,0.4321413,0.3928768,0.42506278,0.35911998,0.71422935,0.71627057,0.71219975
-0.654782262586027,0.29494762,0.43428174,0.17442125,0.42253992,0.42321846,0.4199832,0.6771755,0.636409,0.7235224
0.411150765980276,0.81305057,0.7473929,0.8820288,0.7687679,0.7973283,0.73974293,0.8716272,0.89299375,0.8512592
-0.966062954252492,0.4999625,0.48382583,0.5123299,0.6956447,0.6838571,0.70648736,0.8104549,0.8155825,0.8053913
0.290421236883746,0.37709996,0.28662676,0.47479278,0.54631823,0.63875264,0.45546424,0.713407,0.83745694,0.621366
0.932408044579206,0.85962135,0.85321116,0.86493623,0.81851536,0.81054384,0.8259173,0.8938844,0.8836836,0.9043235
0.296105844874667,0.69615483,0.70916164,0.68091756,0.6714958,0.6462392,0.6959057,0.847186,0.837221,0.8573911
0.766330615591069,0.88170874,0.83578825,0.9289084,0.8957787,0.9187184,0.87267935,0.93575335,0.9564216,0.91595954
-0.476086170446361,0.47490963,0.4255641,0.5231202,0.41748512,0.45560724,0.37802646,0.7077551,0.7129941,0.7025925
0.12065941196193,0.7375122,0.7211523,0.7520232,0.68657404,0.6860749,0.68605304,0.879901,0.879901,0.879901
0.0457386523003357,0.5648223,0.56249034,0.56364405,0.5001328,0.47263163,0.5262742,0.74511063,0.727496,0.7635995
-0.330764969714334,0.60990536,0.63956773,0.5782057,0.5416689,0.4905902,0.59220237,0.7730481,0.74301714,0.80560887
-0.41768350559415,0.4029614,0.3317269,0.4765224,0.46667105,0.5487687,0.38530484,0.7388418,0.7423157,0.73540026
-0.631810258194175,0.37154335,0.3854044,0.35296965,0.2827595,0.25925165,0.30412757,0.66621923,0.65549713,0.677298
-0.228599411528275,0.524985,0.48319104,0.56506526,0.5206049,0.5674786,0.47298542,0.7507935,0.7622504,0.7396758
-0.899016293427515,0.5080254,0.388322,0.6444919,0.32045317,0.549971,0.107317194,0.69072413,0.7630093,0.63094985
0.575374069095134,0.6732757,0.64700997,0.6976502,0.63661367,0.67925406,0.5934483,0.80348355,0.8279658,0.78040755
0.96742862450937,0.79045653,0.78528064,0.79396343,0.74846673,0.7402128,0.75592417,0.8431008,0.8487037,0.8375713
-1.03913373150895,0.21230294,0.18873957,0.23019452,0.27613452,0.30311313,0.247099,0.55551356,0.54934794,0.56181914
-1.21606962044665,0.23265535,0.18341197,0.27926356,0.12299996,0.21929778,0.027476039,0.57345957,0.59751934,0.5512623
-0.393195047259766,0.48616552,0.47192523,0.4964588,0.39739656,0.40697297,0.38589948,0.7196236,0.7212418,0.71801275
0.585172338079427,0.7769697,0.74529284,0.80791867,0.7746226,0.83044684,0.7191456,0.86847544,0.9171053,0.82474315
-0.82705850363026,0.3824835,0.32228443,0.44272083,0.23029515,0.3912333,0.076425,0.69314796,0.7124286,0.6748833
-0.396002643815656,0.52700895,0.474285,0.5793969,0.39102128,0.41822317,0.3621304,0.7653223,0.7722511,0.7585168
0.391430047109429,0.69517875,0.69585437,0.69204736,0.64443266,0.6576366,0.6301381,0.83916235,0.8263218,0.8524083
-0.108592264173436,0.6634208,0.6134142,0.71362567,0.57185966,0.6329289,0.51074743,0.7856673,0.80003595,0.7718056
0.322367201977593,0.81405735,0.8133309,0.8132837,0.8202946,0.8200084,0.8199959,0.87798846,0.87798846,0.87798846
-0.808942003454658,0.5103576,0.5086222,0.50814253,0.4746564,0.5058563,0.44211942,0.71713066,0.72394824,0.7104403
0.923176998848555,0.8236384,0.82785857,0.8180195,0.82823366,0.82823074,0.82767755,0.90082276,0.9035013,0.8981601
0.244847396389546,0.697743,0.63974243,0.75722665,0.6243441,0.70059955,0.5489297,0.81183445,0.85838974,0.77006936
0.256870084279299,0.70327526,0.72536284,0.679382,0.59844106,0.5853215,0.6103108,0.83185005,0.82259464,0.84131604
-0.0824652774445014,0.8226194,0.803549,0.84062743,0.7900371,0.85312694,0.7276352,0.8589879,0.8722222,0.84614927
-1.16502392384545,0.7701771,0.758962,0.7796577,0.74725294,0.7616181,0.7321402,0.8483398,0.8692337,0.82842684
0.272472621101367,0.6113697,0.6121428,0.6074668,0.521379,0.5735679,0.46863678,0.782572,0.7804043,0.78475183
0.574856896328448,0.6837455,0.6678334,0.6973599,0.6262741,0.64313954,0.6083001,0.80942494,0.8113471,0.8075119
0.134827305630302,0.7931303,0.7791982,0.8055845,0.66163903,0.6294111,0.6931312,0.86675084,0.8554884,0.8783138
-0.491037872973927,0.63723475,0.70583993,0.5709988,0.5602699,0.44804922,0.67578655,0.7768307,0.736559,0.8217609
-0.413676354032134,0.5444649,0.5772044,0.5094586,0.5716474,0.56160957,0.5803242,0.7417484,0.7227224,0.76180315
0.686938981183842,0.80601704,0.8700596,0.7445831,0.7924566,0.7567756,0.8279068,0.86100096,0.82747555,0.8973575
-0.424887613616621,0.5813079,0.571244,0.58808315,0.5383693,0.5611639,0.5142715,0.7881195,0.79096425,0.785295
-0.909797304855112,0.3648692,0.33999085,0.3853523,0.40378633,0.4407158,0.36544362,0.6755486,0.6740345,0.67706954
-0.454372049763043,0.49545032,0.5767716,0.4180597,0.5313378,0.5082821,0.55305296,0.7637569,0.7214413,0.81134576
-0.663404991006363,0.32896355,0.27465892,0.3820002,0.5494356,0.53310436,0.5643903,0.7190514,0.7080806,0.73036754
-0.210733383607732,0.7666853,0.7573864,0.77418154,0.7973571,0.7859607,0.8081382,0.8746519,0.86462736,0.8849117
0.353992620224767,0.7603464,0.7815321,0.73774415,0.74001026,0.7332002,0.7459887,0.866491,0.84946525,0.8842133
-0.196985146105589,0.40828314,0.38600796,0.42634475,0.57157886,0.57089555,0.57086813,0.740127,0.7416542,0.73860604
-0.42810052440641,0.53290653,0.49724996,0.56629616,0.5173883,0.5641182,0.4698979,0.76063704,0.7812321,0.74109995
-0.87764535064597,0.3548663,0.31655076,0.38988367,0.23766035,0.34114805,0.13575932,0.6382795,0.6447694,0.63191897
0.167806807424888,0.418912,0.42800966,0.40529466,0.44015282,0.42136,0.45724502,0.6980026,0.68535507,0.71112555
0.172948005283587,0.7563111,0.7362448,0.7748253,0.61498916,0.63882977,0.5901075,0.8422751,0.8477211,0.83689857
0.01897138526469,0.6185523,0.65227896,0.58315074,0.5926089,0.55111885,0.6333887,0.80614316,0.78262806,0.8311152
-0.719227783743262,0.3297683,0.37696907,0.28046486,0.30682746,0.2914349,0.32004344,0.6621946,0.6469022,0.67822754
0.150647317930397,0.8439553,0.82311577,0.863978,0.8542197,0.88716584,0.8211721,0.9068879,0.9177441,0.8962854
-0.393056140482655,0.7160978,0.75310534,0.67835146,0.6391063,0.576356,0.7021051,0.84130603,0.81354564,0.8710278
0.208675687871839,0.7397385,0.70324033,0.7755951,0.83706343,0.8488918,0.8247542,0.88452995,0.9165784,0.85464704
-0.187922032094629,0.6818954,0.6919988,0.66936773,0.71785855,0.70133215,0.73356014,0.81363875,0.79939854,0.8283956
-0.118049817191771,0.6536681,0.6642317,0.64046997,0.49044484,0.50325495,0.47604358,0.75925136,0.7489011,0.76989174
-1.00996968690301,0.3483256,0.34580716,0.3455864,0.3372711,0.31476092,0.3578019,0.62535584,0.62451357,0.6262003
0.176755726140388,0.6031985,0.63662964,0.56796294,0.60466766,0.57757246,0.63073343,0.83218014,0.81551766,0.84953773
0.744566885221159,0.8707074,0.88760406,0.85306984,0.87027407,0.8532677,0.8869574,0.9136299,0.9011827,0.92642576
0.738162147217313,0.8705322,0.8621055,0.87798154,0.89766496,0.8873855,0.90764743,0.9326325,0.92756283,0.93775785
0.300278507081803,0.71937233,0.70861036,0.7279783,0.63902396,0.63878095,0.6380921,0.81378245,0.81547564,0.81209624
-0.241352174292162,0.48596102,0.4872415,0.48054662,0.5496602,0.5553331,0.54253495,0.77479434,0.77966,0.769989
1.09985110434941,0.97630036,0.9762078,0.9762018,0.93387115,0.9337658,0.9337612,0.9657165,0.9657165,0.9657165
-0.686977863898447,0.6407203,0.6255683,0.65320194,0.5833582,0.58931684,0.5760587,0.8130746,0.8166376,0.8095424
-0.519306932424529,0.67515767,0.67879975,0.66892123,0.7583224,0.77896434,0.73704666,0.80949956,0.80731016,0.8117008
0.85506858237611,0.9810941,0.9810203,0.98101544,0.91276336,0.9126244,0.91261834,0.9629171,0.9629171,0.9629171
